date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,vol
2015-08-27,242.99,244.75,230.81,231.0,7655959,242.99,244.75,230.81,231.0,7655959,0.0,1.0,1
2015-08-28,248.48,251.45,241.57,241.86,5513673,248.48,251.45,241.57,241.86,5513673,0.0,1.0,0
2015-08-31,249.06,254.95,245.51,245.77,4700232,249.06,254.95,245.51,245.77,4700232,0.0,1.0,0
2015-09-01,238.63,246.0,236.97,240.34,5454765,238.63,246.0,236.97,240.34,5454765,0.0,1.0,0
2015-09-02,247.69,247.88,239.78,245.14,4629174,247.69,247.88,239.78,245.14,4629174,0.0,1.0,0
2015-09-03,245.57,252.08,245.0,252.06,4194772,245.57,252.08,245.0,252.06,4194772,0.0,1.0,0
2015-09-04,241.93,244.09,238.2,240.89,3689153,241.93,244.09,238.2,240.89,3689153,0.0,1.0,0
2015-09-08,248.17,249.16,244.05,245.05,3138231,248.17,249.16,244.05,245.05,3138231,0.0,1.0,0
2015-09-09,248.91,254.25,248.303,252.05,3390788,248.91,254.25,248.303,252.05,3390788,0.0,1.0,0
2015-09-10,248.48,250.7231,245.33,247.23,2709024,248.48,250.7231,245.33,247.23,2709024,0.0,1.0,0
2015-09-11,250.24,250.24,244.73,247.64,2350844,250.24,250.24,244.73,247.64,2350844,0.0,1.0,0
2015-09-14,253.19,254.25,249.67,251.1,2890851,253.19,254.25,249.67,251.1,2890851,0.0,1.0,0
2015-09-15,253.57,254.6,249.5,252.75,2933466,253.57,254.6,249.5,252.75,2933466,0.0,1.0,0
2015-09-16,262.25,262.88,252.88,253.04,4417081,262.25,262.88,252.88,253.04,4417081,0.0,1.0,1
2015-09-17,262.07,265.5,260.69,263.96,3585812,262.07,265.5,260.69,263.96,3585812,0.0,1.0,0
2015-09-18,260.62,263.82,257.5,257.96,3763064,260.62,263.82,257.5,257.96,3763064,0.0,1.0,0
2015-09-21,264.2,271.57,255.8,263.98,6120155,264.2,271.57,255.8,263.98,6120155,0.0,1.0,0
2015-09-22,260.94,262.65,255.87,259.03,3664353,260.94,262.65,255.87,259.03,3664353,0.0,1.0,0
2015-09-23,261.06,262.08,257.5838,261.95,2600778,261.06,262.08,257.5838,261.95,2600778,0.0,1.0,0
2015-09-24,263.12,263.45,256.21,259.53,3448191,263.12,263.45,256.21,259.53,3448191,0.0,1.0,0
2015-09-25,256.91,266.91,256.15,266.61,3773392,256.91,266.91,256.15,266.61,3773392,0.0,1.0,1
2015-09-28,248.43,259.79,246.61,257.35,4881802,248.43,259.79,246.61,257.35,4881802,0.0,1.0,1
2015-09-29,246.65,254.73,245.46,250.46,3703154,246.65,254.73,245.46,250.46,3703154,0.0,1.0,0
2015-09-30,248.4,252.4,242.34,252.0,4879816,248.4,252.4,242.34,252.0,4879816,0.0,1.0,0
2015-10-01,239.88,248.5,237.13,247.51,4572964,239.88,248.5,237.13,247.51,4572964,0.0,1.0,1
2015-10-02,247.57,247.7,234.93,235.6,4423982,247.57,247.7,234.93,235.6,4423982,0.0,1.0,1
2015-10-05,246.15,249.84,244.13,248.84,3689865,246.15,249.84,244.13,248.84,3689865,0.0,1.0,0
2015-10-06,241.46,243.03,235.58,240.0,5235897,241.46,243.03,235.58,240.0,5235897,0.0,1.0,0
2015-10-07,231.96,237.7,229.12,236.63,6813959,231.96,237.7,229.12,236.63,6813959,0.0,1.0,0
2015-10-08,226.72,230.72,221.31,230.08,6133216,226.72,230.72,221.31,230.08,6133216,0.0,1.0,0
2015-10-09,220.69,224.37,218.36,220.93,6158370,220.69,224.37,218.36,220.93,6158370,0.0,1.0,0
2015-10-12,215.58,223.0,215.27,222.99,3836303,215.58,223.0,215.27,222.99,3836303,0.0,1.0,1
2015-10-13,219.25,222.522,211.13,213.28,5171535,219.25,222.522,211.13,213.28,5171535,0.0,1.0,0
2015-10-14,216.88,220.95,215.43,220.67,3104446,216.88,220.95,215.43,220.67,3104446,0.0,1.0,0
2015-10-15,221.31,221.73,213.7,216.43,2844233,221.31,221.73,213.7,216.43,2844233,0.0,1.0,0
2015-10-16,227.01,230.4805,222.87,223.04,4334493,227.01,230.4805,222.87,223.04,4334493,0.0,1.0,0
2015-10-19,228.1,231.15,224.94,226.5,2507895,228.1,231.15,224.94,226.5,2507895,0.0,1.0,0
2015-10-20,213.03,228.6,202.0,227.72,14900047,213.03,228.6,202.0,227.72,14900047,0.0,1.0,1
2015-10-21,210.09,214.81,208.8,211.99,4183471,210.09,214.81,208.8,211.99,4183471,0.0,1.0,0
2015-10-22,211.72,215.75,209.4,211.56,2825159,211.72,215.75,209.4,211.56,2825159,0.0,1.0,0
2015-10-23,209.09,215.35,207.69,215.0,4235462,209.09,215.35,207.69,215.0,4235462,0.0,1.0,0
2015-10-26,215.26,215.88,210.0,211.38,3391438,215.26,215.88,210.0,211.38,3391438,0.0,1.0,0
2015-10-27,210.35,217.1,207.51,214.84,3519449,210.35,217.1,207.51,214.84,3519449,0.0,1.0,0
2015-10-28,212.96,213.45,208.3,211.31,2728593,212.96,213.45,208.3,211.31,2728593,0.0,1.0,0
2015-10-29,211.63,213.7481,210.64,211.75,1805032,211.63,213.7481,210.64,211.75,1805032,0.0,1.0,0
2015-10-30,206.93,211.63,203.89,210.4,4438901,206.93,211.63,203.89,210.4,4438901,0.0,1.0,0
2015-11-02,213.79,215.8,207.22,208.92,3927944,213.79,215.8,207.22,208.92,3927944,0.0,1.0,0
2015-11-03,208.35,214.44,207.75,213.85,8332486,208.35,214.44,207.75,213.85,8332486,0.0,1.0,0
2015-11-04,231.63,232.74,225.2,227.0,12726366,231.63,232.74,225.2,227.0,12726366,0.0,1.0,0
2015-11-05,231.77,234.5843,229.19,230.58,4496843,231.77,234.5843,229.19,230.58,4496843,0.0,1.0,0
2015-11-06,232.36,233.359,229.5,230.7,2445293,232.36,233.359,229.5,230.7,2445293,0.0,1.0,0
2015-11-09,225.33,232.99,224.31,232.99,3850860,225.33,232.99,224.31,232.99,3850860,0.0,1.0,1
2015-11-10,216.5,223.7,216.08,223.48,4617007,216.5,223.7,216.08,223.48,4617007,0.0,1.0,1
2015-11-11,219.08,219.48,213.63,217.77,3347806,219.08,219.48,213.63,217.77,3347806,0.0,1.0,0
2015-11-12,212.94,219.0,212.66,217.85,2915900,212.94,219.0,212.66,217.85,2915900,0.0,1.0,0
2015-11-13,207.19,212.99,206.52,212.95,3430327,207.19,212.99,206.52,212.95,3430327,0.0,1.0,0
2015-11-16,214.31,214.98,205.8,206.09,2925395,214.31,214.98,205.8,206.09,2925395,0.0,1.0,1
2015-11-17,214.0,216.0,211.4,215.2,2148326,214.0,216.0,211.4,215.2,2148326,0.0,1.0,0
2015-11-18,221.07,221.38,212.52,214.5,2811900,221.07,221.38,212.52,214.5,2811900,0.0,1.0,1
2015-11-19,221.8,226.19,220.3,220.54,2504375,221.8,226.19,220.3,220.54,2504375,0.0,1.0,0
2015-11-20,220.01,225.0,213.58,223.49,4400722,220.01,225.0,213.58,223.49,4400722,0.0,1.0,0
2015-11-23,217.75,219.18,214.6798,217.35,2526199,217.75,219.18,214.6798,217.35,2526199,0.0,1.0,0
2015-11-24,218.25,221.0,215.0,215.37,2480293,218.25,221.0,215.0,215.37,2480293,0.0,1.0,0
2015-11-25,229.64,230.825,220.375,221.34,3990779,229.64,230.825,220.375,221.34,3990779,0.0,1.0,1
2015-11-27,231.61,232.25,227.01,231.06,1949353,231.61,232.25,227.01,231.06,1949353,0.0,1.0,0
2015-11-30,230.26,234.28,229.08,231.79,2659813,230.26,234.28,229.08,231.79,2659813,0.0,1.0,0
2015-12-01,237.19,238.0,231.05,231.06,3733955,237.19,238.0,231.05,231.06,3733955,0.0,1.0,0
2015-12-02,231.99,238.6,231.23,237.0,2981468,231.99,238.6,231.23,237.0,2981468,0.0,1.0,0
2015-12-03,232.71,237.45,230.0,235.48,2939564,232.71,237.45,230.0,235.48,2939564,0.0,1.0,0
2015-12-04,230.38,233.27,227.66,232.46,2573603,230.38,233.27,227.66,232.46,2573603,0.0,1.0,0
2015-12-07,231.13,235.63,226.15,227.7,3144223,231.13,235.63,226.15,227.7,3144223,0.0,1.0,0
2015-12-08,226.72,228.8,224.2,227.52,2687636,226.72,228.8,224.2,227.52,2687636,0.0,1.0,0
2015-12-09,224.52,227.5,220.72,226.7,3057753,224.52,227.5,220.72,226.7,3057753,0.0,1.0,0
2015-12-10,227.07,228.49,223.64,224.71,2071692,227.07,228.49,223.64,224.71,2071692,0.0,1.0,0
2015-12-11,217.02,225.75,216.64,225.24,3268726,217.02,225.75,216.64,225.24,3268726,0.0,1.0,1
2015-12-14,218.58,220.92,214.87,217.51,2831518,218.58,220.92,214.87,217.51,2831518,0.0,1.0,0
2015-12-15,221.09,222.22,218.0,221.82,2244424,221.09,222.22,218.0,221.82,2244424,0.0,1.0,0
2015-12-16,234.51,234.88,220.73,222.1,5104341,234.51,234.88,220.73,222.1,5104341,0.0,1.0,1
2015-12-17,233.39,237.76,229.8149,233.94,3298638,233.39,237.76,229.8149,233.94,3298638,0.0,1.0,0
2015-12-18,230.46,235.9,229.29,232.89,3014170,230.46,235.9,229.29,232.89,3014170,0.0,1.0,0
2015-12-21,232.56,235.83,231.08,231.69,1953174,232.56,235.83,231.08,231.69,1953174,0.0,1.0,0
2015-12-22,229.95,236.55,229.63,234.99,1961495,229.95,236.55,229.63,234.99,1961495,0.0,1.0,0
2015-12-23,229.7,233.45,228.13,232.18,1554979,229.7,233.45,228.13,232.18,1554979,0.0,1.0,0
2015-12-24,230.57,231.88,228.28,230.56,710277,230.57,231.88,228.28,230.56,710277,0.0,1.0,0
2015-12-28,228.95,231.98,225.54,231.49,1901304,228.95,231.98,225.54,231.49,1901304,0.0,1.0,0
2015-12-29,237.19,237.72,229.547,230.06,2406290,237.19,237.72,229.547,230.06,2406290,0.0,1.0,1
2015-12-30,238.09,243.634,235.6707,236.6,3697921,238.09,243.634,235.6707,236.6,3697921,0.0,1.0,0
2015-12-31,240.01,243.45,238.37,238.51,2715038,240.01,243.45,238.37,238.51,2715038,0.0,1.0,0
2016-01-04,223.41,231.38,219.0,230.72,6827146,223.41,231.38,219.0,230.72,6827146,0.0,1.0,1
2016-01-05,223.43,226.89,220.0,226.36,3186752,223.43,226.89,220.0,226.36,3186752,0.0,1.0,0
2016-01-06,219.04,220.05,215.98,220.0,3779128,219.04,220.05,215.98,220.0,3779128,0.0,1.0,0
2016-01-07,215.65,218.44,213.67,214.19,3554251,215.65,218.44,213.67,214.19,3554251,0.0,1.0,0
2016-01-08,211.0,220.44,210.77,217.86,3628058,211.0,220.44,210.77,217.86,3628058,0.0,1.0,1
2016-01-11,207.85,214.45,203.0,214.01,4091422,207.85,214.45,203.0,214.01,4091422,0.0,1.0,0
2016-01-12,209.97,213.7395,205.31,211.6,3091917,209.97,213.7395,205.31,211.6,3091917,0.0,1.0,0
2016-01-13,200.31,212.65,200.0,212.01,4126416,200.31,212.65,200.0,212.01,4126416,0.0,1.0,1
2016-01-14,206.18,210.0,193.38,202.21,6490741,206.18,210.0,193.38,202.21,6490741,0.0,1.0,0
2016-01-15,204.99,205.07,197.25,198.97,5578640,204.99,205.07,197.25,198.97,5578640,0.0,1.0,1
2016-01-19,204.72,210.47,200.78,208.71,4038676,204.72,210.47,200.78,208.71,4038676,0.0,1.0,0
2016-01-20,198.7,201.28,191.25,199.4,5838608,198.7,201.28,191.25,199.4,5838608,0.0,1.0,0
2016-01-21,199.97,203.23,195.02,201.55,3166159,199.97,203.23,195.02,201.55,3166159,0.0,1.0,0
2016-01-22,202.55,205.5,199.03,204.8005,3124055,202.55,205.5,199.03,204.8005,3124055,0.0,1.0,0
2016-01-25,196.38,203.57,195.88,200.06,2698739,196.38,203.57,195.88,200.06,2698739,0.0,1.0,0
2016-01-26,193.56,197.82,188.88,196.7,4964180,193.56,197.82,188.88,196.7,4964180,0.0,1.0,0
2016-01-27,188.07,193.26,185.77,192.38,3617221,188.07,193.26,185.77,192.38,3617221,0.0,1.0,0
2016-01-28,189.7,191.28,182.41,190.79,4592754,189.7,191.28,182.41,190.79,4592754,0.0,1.0,0
2016-01-29,191.2,193.74,188.08,189.95,2852289,191.2,193.74,188.08,189.95,2852289,0.0,1.0,0
2016-02-01,196.94,199.52,182.75,188.76,5297639,196.94,199.52,182.75,188.76,5297639,0.0,1.0,1
2016-02-02,182.78,193.12,180.23,192.42,5773637,182.78,193.12,180.23,192.42,5773637,0.0,1.0,1
2016-02-03,173.48,183.94,170.18,183.59,7931362,173.48,183.94,170.18,183.59,7931362,0.0,1.0,1
2016-02-04,175.33,175.98,166.99,170.7,4385366,175.33,175.98,166.99,170.7,4385366,0.0,1.0,0
2016-02-05,162.6,173.0,157.7442,171.3,9437591,162.6,173.0,157.7442,171.3,9437591,0.0,1.0,1
2016-02-08,147.99,157.15,146.0,157.105,9312988,147.99,157.15,146.0,157.105,9312988,0.0,1.0,1
2016-02-09,148.25,159.79,141.05,142.32,8651648,148.25,159.79,141.05,142.32,8651648,0.0,1.0,1
2016-02-10,143.67,154.97,141.74,150.5,10406513,143.67,154.97,141.74,150.5,10406513,0.0,1.0,1
2016-02-11,150.47,163.26,147.0,152.0,14252364,150.47,163.26,147.0,152.0,14252364,0.0,1.0,0
2016-02-12,151.04,157.01,143.7,155.0,7235783,151.04,157.01,143.7,155.0,7235783,0.0,1.0,0
2016-02-16,155.17,162.95,154.11,158.7,5593794,155.17,162.95,154.11,158.7,5593794,0.0,1.0,0
2016-02-17,168.68,169.34,156.68,159.0,5825159,168.68,169.34,156.68,159.0,5825159,0.0,1.0,1
2016-02-18,166.77,172.95,164.77,172.42,3887574,166.77,172.95,164.77,172.42,3887574,0.0,1.0,1
2016-02-19,166.58,167.49,162.5,163.66,2959390,166.58,167.49,162.5,163.66,2959390,0.0,1.0,0
2016-02-22,177.74,178.91,169.85,170.12,5060051,177.74,178.91,169.85,170.12,5060051,0.0,1.0,1
2016-02-23,177.21,181.73,173.68,176.16,5984374,177.21,181.73,173.68,176.16,5984374,0.0,1.0,0
2016-02-24,179.0,179.5,167.84,172.75,5395609,179.0,179.5,167.84,172.75,5395609,0.0,1.0,1
2016-02-25,187.43,188.5192,175.2,178.65,5750741,187.43,188.5192,175.2,178.65,5750741,0.0,1.0,1
2016-02-26,190.34,192.0,185.0,188.7,6065117,190.34,192.0,185.0,188.7,6065117,0.0,1.0,0
2016-02-29,191.93,196.35,189.222,192.4,4498997,191.93,196.35,189.222,192.4,4498997,0.0,1.0,0
2016-03-01,186.35,195.9484,182.7,194.25,6712159,186.35,195.9484,182.7,194.25,6712159,0.0,1.0,1
2016-03-02,188.34,188.52,181.5,183.73,4862396,188.34,188.52,181.5,183.73,4862396,0.0,1.0,0
2016-03-03,195.74,197.42,184.22,188.28,4829018,195.74,197.42,184.22,188.28,4829018,0.0,1.0,1
2016-03-04,201.04,204.03,197.5001,198.0,6489058,201.04,204.03,197.5001,198.0,6489058,0.0,1.0,0
2016-03-07,205.29,209.7,197.4,197.68,5337072,205.29,209.7,197.4,197.68,5337072,0.0,1.0,1
2016-03-08,202.6,207.5,202.2,203.5,3978722,202.6,207.5,202.2,203.5,3978722,0.0,1.0,0
2016-03-09,208.72,209.3726,202.79,204.52,3208554,208.72,209.3726,202.79,204.52,3208554,0.0,1.0,0
2016-03-10,205.18,213.29,200.671,210.0,5192523,205.18,213.29,200.671,210.0,5192523,0.0,1.0,0
2016-03-11,207.5,209.42,205.33,207.93,3343077,207.5,209.42,205.33,207.93,3343077,0.0,1.0,0
2016-03-14,215.15,216.72,210.64,212.65,4065706,215.15,216.72,210.64,212.65,4065706,0.0,1.0,0
2016-03-15,218.34,218.97,211.5,214.27,3180452,218.34,218.97,211.5,214.27,3180452,0.0,1.0,0
2016-03-16,221.93,222.58,217.02,218.0,3516703,221.93,222.58,217.02,218.0,3516703,0.0,1.0,0
2016-03-17,226.38,228.5,220.0,221.47,3782891,226.38,228.5,220.0,221.47,3782891,0.0,1.0,0
2016-03-18,232.74,234.48,228.06,229.1,4711793,232.74,234.48,228.06,229.1,4711793,0.0,1.0,0
2016-03-21,238.32,239.88,235.0,235.34,5307822,238.32,239.88,235.0,235.34,5307822,0.0,1.0,0
2016-03-22,234.24,238.99,232.558,237.21,4315988,234.24,238.99,232.558,237.21,4315988,0.0,1.0,0
2016-03-23,222.58,234.73,222.03,232.37,4948841,222.58,234.73,222.03,232.37,4948841,0.0,1.0,1
2016-03-24,227.75,228.8877,215.0,215.78,4960900,227.75,228.8877,215.0,215.78,4960900,0.0,1.0,1
2016-03-28,230.26,234.81,225.0,231.61,3925685,230.26,234.81,225.0,231.61,3925685,0.0,1.0,0
2016-03-29,230.13,232.38,225.33,229.89,4014330,230.13,232.38,225.33,229.89,4014330,0.0,1.0,0
2016-03-30,226.89,235.5,226.5,235.09,4032982,226.89,235.5,226.5,235.09,4032982,0.0,1.0,1
2016-03-31,229.77,237.42,225.01,229.34,8012872,229.77,237.42,225.01,229.34,8012872,0.0,1.0,0
2016-04-01,237.59,247.9,233.25,244.825,15997509,237.59,247.9,233.25,244.825,15997509,0.0,1.0,0
2016-04-04,246.99,252.12,243.64,249.12,13475327,246.99,252.12,243.64,249.12,13475327,0.0,1.0,0
2016-04-05,255.47,256.56,240.0,240.5,9948699,255.47,256.56,240.0,240.5,9948699,0.0,1.0,1
2016-04-06,265.42,267.74,253.45,253.97,11705479,265.42,267.74,253.45,253.97,11705479,0.0,1.0,1
2016-04-07,257.2,269.34,254.51,266.45,8856171,257.2,269.34,254.51,266.45,8856171,0.0,1.0,1
2016-04-08,250.07,260.82,248.0201,260.5,7363935,250.07,260.82,248.0201,260.5,7363935,0.0,1.0,1
2016-04-11,249.92,258.99,245.3,251.0,9161693,249.92,258.99,245.3,251.0,9161693,0.0,1.0,0
2016-04-12,247.82,251.8,243.63,249.5,5763208,247.82,251.8,243.63,249.5,5763208,0.0,1.0,0
2016-04-13,254.53,255.5,247.33,248.51,4925595,254.53,255.5,247.33,248.51,4925595,0.0,1.0,0
2016-04-14,251.86,256.839,251.0501,253.0,4132185,251.86,256.839,251.0501,253.0,4132185,0.0,1.0,0
2016-04-15,254.51,254.6,249.12,251.31,3752366,254.51,254.6,249.12,251.31,3752366,0.0,1.0,0
2016-04-18,253.88,258.31,251.66,252.23,4271362,253.88,258.31,251.66,252.23,4271362,0.0,1.0,0
2016-04-19,247.37,254.3699,241.251,253.12,6357526,247.37,254.3699,241.251,253.12,6357526,0.0,1.0,0
2016-04-20,249.97,253.66,241.5,246.26,5194051,249.97,253.66,241.5,246.26,5194051,0.0,1.0,0
2016-04-21,248.29,250.9,246.91,248.99,2783059,248.29,250.9,246.91,248.99,2783059,0.0,1.0,0
2016-04-22,253.75,254.0,245.71,248.89,3786327,253.75,254.0,245.71,248.89,3786327,0.0,1.0,0
2016-04-25,251.82,257.38,250.76,253.01,3670348,251.82,257.38,250.76,253.01,3670348,0.0,1.0,0
2016-04-26,253.74,255.73,249.39,252.05,3223839,253.74,255.73,249.39,252.05,3223839,0.0,1.0,0
2016-04-27,251.47,255.0,249.4,252.75,3205808,251.47,255.0,249.4,252.75,3205808,0.0,1.0,0
2016-04-28,247.71,253.43,247.44,249.85,2518990,247.71,253.43,247.44,249.85,2518990,0.0,1.0,0
2016-04-29,240.76,248.43,237.81,248.14,5413787,240.76,248.43,237.81,248.14,5413787,0.0,1.0,0
2016-05-02,241.8,243.19,234.82,241.5,3843935,241.8,243.19,234.82,241.5,3843935,0.0,1.0,0
2016-05-03,232.32,238.91,231.62,237.36,4302222,232.32,238.91,231.62,237.36,4302222,0.0,1.0,0
2016-05-04,222.56,234.46,220.4,230.29,8700459,222.56,234.46,220.4,230.29,8700459,0.0,1.0,1
2016-05-05,211.53,228.64,209.79,228.46,11254827,211.53,228.64,209.79,228.46,11254827,0.0,1.0,1
2016-05-06,214.93,216.37,208.11,210.87,5685237,214.93,216.37,208.11,210.87,5685237,0.0,1.0,0
2016-05-09,208.92,216.15,206.8,215.72,4776383,208.92,216.15,206.8,215.72,4776383,0.0,1.0,1
2016-05-10,208.69,209.47,205.0,207.55,4070617,208.69,209.47,205.0,207.55,4070617,0.0,1.0,0
2016-05-11,208.96,215.48,206.05,207.59,5161864,208.96,215.48,206.05,207.59,5161864,0.0,1.0,0
2016-05-12,207.28,211.67,203.6572,211.44,3650475,207.28,211.67,203.6572,211.44,3650475,0.0,1.0,0
2016-05-13,207.61,211.2,206.7,207.78,2822781,207.61,211.2,206.7,207.78,2822781,0.0,1.0,0
2016-05-16,208.29,213.15,207.92,208.15,2949396,208.29,213.15,207.92,208.15,2949396,0.0,1.0,0
2016-05-17,204.66,209.8199,204.02,209.05,2843597,204.66,209.8199,204.02,209.05,2843597,0.0,1.0,0
2016-05-18,211.17,215.31,207.75,209.15,5617519,211.17,215.31,207.75,209.15,5617519,0.0,1.0,0
2016-05-19,215.21,216.79,207.3,213.62,6866321,215.21,216.79,207.3,213.62,6866321,0.0,1.0,0
2016-05-20,220.28,220.55,216.35,216.99,9007076,220.28,220.55,216.35,216.99,9007076,0.0,1.0,0
2016-05-23,216.22,222.6,215.86,219.87,5102479,216.22,222.6,215.86,219.87,5102479,0.0,1.0,0
2016-05-24,217.91,218.74,215.18,216.6,3013843,217.91,218.74,215.18,216.6,3013843,0.0,1.0,0
2016-05-25,219.58,221.36,216.51,217.91,3132615,219.58,221.36,216.51,217.91,3132615,0.0,1.0,0
2016-05-26,225.12,225.26,219.05,220.5,4072424,225.12,225.26,219.05,220.5,4072424,0.0,1.0,0
2016-05-27,223.04,225.93,220.75,224.99,3650272,223.04,225.93,220.75,224.99,3650272,0.0,1.0,0
2016-05-31,223.23,224.7497,221.5001,223.04,2789002,223.23,224.7497,221.5001,223.04,2789002,0.0,1.0,0
2016-06-01,219.56,222.4,216.89,221.48,2982695,219.56,222.4,216.89,221.48,2982695,0.0,1.0,0
2016-06-02,218.96,219.909,217.11,219.59,2032832,218.96,219.909,217.11,219.59,2032832,0.0,1.0,0
2016-06-03,218.99,221.94,218.01,220.0,2228970,218.99,221.94,218.01,220.0,2228970,0.0,1.0,0
2016-06-06,220.68,220.9,215.45,218.0,2249508,220.68,220.9,215.45,218.0,2249508,0.0,1.0,0
2016-06-07,232.34,234.44,221.52,222.24,6213573,232.34,234.44,221.52,222.24,6213573,0.0,1.0,1
2016-06-08,235.52,240.845,232.605,233.8,5971995,235.52,240.845,232.605,233.8,5971995,0.0,1.0,0
2016-06-09,229.36,235.33,227.06,234.98,4492075,229.36,235.33,227.06,234.98,4492075,0.0,1.0,0
2016-06-10,218.79,227.97,218.4217,227.39,6026603,218.79,227.97,218.4217,227.39,6026603,0.0,1.0,1
2016-06-13,217.87,225.77,217.66,219.5,4193022,217.87,225.77,217.66,219.5,4193022,0.0,1.0,0
2016-06-14,214.96,222.2,212.53,218.88,3580167,214.96,222.2,212.53,218.88,3580167,0.0,1.0,0
2016-06-15,217.7,221.9,215.13,216.95,2908522,217.7,221.9,215.13,216.95,2908522,0.0,1.0,0
2016-06-16,217.93,218.04,213.5,217.42,2440259,217.93,218.04,213.5,217.42,2440259,0.0,1.0,0
2016-06-17,215.47,219.99,214.5,217.81,3112620,215.47,219.99,214.5,217.81,3112620,0.0,1.0,0
2016-06-20,219.7,223.75,218.23,219.5,3555471,219.7,223.75,218.23,219.5,3555471,0.0,1.0,0
2016-06-21,219.61,222.569,218.81,220.68,4529005,219.61,222.569,218.81,220.68,4529005,0.0,1.0,0
2016-06-22,196.66,205.95,195.75,199.47,23742414,196.66,205.95,195.75,199.47,23742414,0.0,1.0,0
2016-06-23,196.4,197.55,192.13,195.69,10130748,196.4,197.55,192.13,195.69,10130748,0.0,1.0,0
2016-06-24,193.15,195.12,189.73,190.05,7026516,193.15,195.12,189.73,190.05,7026516,0.0,1.0,0
2016-06-27,198.55,198.81,187.87,190.86,7220323,198.55,198.81,187.87,190.86,7220323,0.0,1.0,1
2016-06-28,201.79,204.05,199.41,201.89,6212422,201.79,204.05,199.41,201.89,6212422,0.0,1.0,0
2016-06-29,210.19,211.78,203.0,205.13,5994908,210.19,211.78,203.0,205.13,5994908,0.0,1.0,0
2016-06-30,212.28,213.4999,209.02,212.97,4843111,212.28,213.4999,209.02,212.97,4843111,0.0,1.0,0
2016-07-01,216.5,218.24,206.0,206.14,5399951,216.5,218.24,206.0,206.14,5399951,0.0,1.0,1
2016-07-05,213.98,214.5441,208.0,209.73,5175345,213.98,214.5441,208.0,209.73,5175345,0.0,1.0,0
2016-07-06,214.44,215.23,209.0,210.0,4919855,214.44,215.23,209.0,210.0,4919855,0.0,1.0,0
2016-07-07,215.94,218.12,213.01,213.1,3612022,215.94,218.12,213.01,213.1,3612022,0.0,1.0,0
2016-07-08,216.78,219.81,214.5,217.8,4074785,216.78,219.81,214.5,217.8,4074785,0.0,1.0,0
2016-07-11,224.78,226.78,219.51,219.96,5429823,224.78,226.78,219.51,219.96,5429823,0.0,1.0,0
2016-07-12,224.65,227.5,223.22,224.1,4576165,224.65,227.5,223.22,224.1,4576165,0.0,1.0,0
2016-07-13,222.53,225.59,220.29,225.5,3567062,222.53,225.59,220.29,225.5,3567062,0.0,1.0,0
2016-07-14,221.53,224.94,221.05,223.12,2675834,221.53,224.94,221.05,223.12,2675834,0.0,1.0,0
2016-07-15,220.4,222.7499,219.64,222.52,2234247,220.4,222.7499,219.64,222.52,2234247,0.0,1.0,0
2016-07-18,226.25,227.09,218.3,219.64,3412055,226.25,227.09,218.3,219.64,3412055,0.0,1.0,1
2016-07-19,225.26,229.1,224.75,225.0,3115065,225.26,229.1,224.75,225.0,3115065,0.0,1.0,0
2016-07-20,228.36,229.8,225.0,226.47,2568498,228.36,229.8,225.0,226.47,2568498,0.0,1.0,0
2016-07-21,220.5,227.847,219.1,226.0,4428651,220.5,227.847,219.1,226.0,4428651,0.0,1.0,0
2016-07-22,222.27,224.5,218.88,221.99,2579692,222.27,224.5,218.88,221.99,2579692,0.0,1.0,0
2016-07-25,230.01,231.39,221.3715,222.27,4490683,230.01,231.39,221.3715,222.27,4490683,0.0,1.0,1
2016-07-26,229.51,230.0,225.3,227.69,3430042,229.51,230.0,225.3,227.69,3430042,0.0,1.0,0
2016-07-27,228.49,233.36,226.92,229.34,2889007,228.49,233.36,226.92,229.34,2889007,0.0,1.0,0
2016-07-28,230.61,230.76,226.6,227.95,2419059,230.61,230.76,226.6,227.95,2419059,0.0,1.0,0
2016-07-29,234.79,235.28,230.24,230.7,3070813,234.79,235.28,230.24,230.7,3070813,0.0,1.0,0
2016-08-01,230.01,236.63,229.38,235.5,4016284,230.01,236.63,229.38,235.5,4016284,0.0,1.0,0
2016-08-02,227.2,229.87,221.4,229.37,3934432,227.2,229.87,221.4,229.37,3934432,0.0,1.0,0
2016-08-03,225.79,229.699,224.21,227.37,3887759,225.79,229.699,224.21,227.37,3887759,0.0,1.0,0
2016-08-04,230.61,230.86,222.05,225.69,4146997,230.61,230.86,222.05,225.69,4146997,0.0,1.0,0
2016-08-05,230.03,232.0,227.4,230.0,3205215,230.03,232.0,227.4,230.0,3205215,0.0,1.0,0
2016-08-08,226.16,229.6,226.09,228.0,2263584,226.16,229.6,226.09,228.0,2263584,0.0,1.0,0
2016-08-09,229.08,231.5375,226.65,226.82,2207833,229.08,231.5375,226.65,226.82,2207833,0.0,1.0,0
2016-08-10,225.65,229.87,224.62,228.24,2338301,225.65,229.87,224.62,228.24,2338301,0.0,1.0,0
2016-08-11,224.91,227.57,223.41,226.17,1880936,224.91,227.57,223.41,226.17,1880936,0.0,1.0,0
2016-08-12,225.61,226.65,224.04,225.41,1813540,225.61,226.65,224.04,225.41,1813540,0.0,1.0,0
